Format Version,1.22,Take Name,ReferenceReflector8_3,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-08-03 08.34.32.725 AM,Total Frames in Take,5545,Total Exported Frames,5545,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4577,12.713889,0.179887,-0.111619,0.0674,-0.975007,2.920073,0.089748,-1.11664,0,3.003692,0.089928,-0.998688,0.800248,2.835648,0.115925,-1.107844,0.778648,2.92839,0.084121,-1.125895,0.827367,2.912562,0.069019,-1.234133,0.751421,3.003692,0.089928,-0.998688,2.835648,0.115925,-1.107844,2.92839,0.084121,-1.125895,2.912562,0.069019,-1.234133,-1.186266,0.001922,-11.890831,,,,,,,-1.496395,0.009949,-11.886374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37336,0.005231,-12.132754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,12.716667,0.181364,-0.113346,0.070175,-0.974338,2.91952,0.090427,-1.116505,0,3.00346,0.090534,-0.998781,0.800248,2.835273,0.117124,-1.107573,0.778648,2.927779,0.084719,-1.125763,0.827367,2.911569,0.069331,-1.233904,0.751421,3.00346,0.090534,-0.998781,2.835273,0.117124,-1.107573,2.927779,0.084719,-1.125763,2.911569,0.069331,-1.233904,-1.185998,0.001822,-11.890536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373325,0.00519,-12.132762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,12.719444,0.180631,-0.113043,0.069807,-0.974536,2.919931,0.089908,-1.116602,0,3.0038,0.089892,-0.998827,0.800248,2.83566,0.116533,-1.107679,0.778648,2.9282,0.08422,-1.125863,0.827367,2.912065,0.068987,-1.234037,0.751421,3.0038,0.089892,-0.998827,2.83566,0.116533,-1.107679,2.9282,0.08422,-1.125863,2.912065,0.068987,-1.234037,-1.185984,0.001769,-11.890558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377117,0.002935,-12.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,12.722222,0.181764,-0.111443,0.068392,-0.97461,2.919811,0.090163,-1.116537,0,3.003388,0.090694,-0.998556,0.800248,2.835422,0.116503,-1.107878,0.778648,2.928122,0.084486,-1.125766,0.827367,2.91231,0.06897,-1.233948,0.751421,3.003388,0.090694,-0.998556,2.835422,0.116503,-1.107878,2.928122,0.084486,-1.125766,2.91231,0.06897,-1.233948,-1.18599,0.001699,-11.890538,,,,,,,-1.496431,0.009787,-11.886373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373327,0.005145,-12.132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,12.725,0.179894,-0.111498,0.067136,-0.975038,2.920223,0.089676,-1.116636,0,3.003825,0.089897,-0.998672,0.800248,2.835782,0.115805,-1.107852,0.778648,2.928545,0.084053,-1.12589,0.827367,2.912741,0.068947,-1.234131,0.751421,3.003825,0.089897,-0.998672,2.835782,0.115805,-1.107852,2.928545,0.084053,-1.12589,2.912741,0.068947,-1.234131,-1.185669,0.001907,-11.891375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373357,0.005211,-12.132783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,12.727778,0.18076,-0.1115,0.068182,-0.974805,2.91975,0.090248,-1.116524,0,3.003328,0.090549,-0.998543,0.800248,2.835357,0.116553,-1.10781,0.778648,2.928063,0.084591,-1.125766,0.827367,2.912253,0.069298,-1.233979,0.751421,3.003328,0.090549,-0.998543,2.835357,0.116553,-1.10781,2.928063,0.084591,-1.125766,2.912253,0.069298,-1.233979,-1.186288,0.00183,-11.890782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373432,0.003494,-12.132623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,12.730556,0.179484,-0.109001,0.065719,-0.975492,2.920196,0.089989,-1.11655,0,3.003262,0.090401,-0.998209,0.800248,2.835621,0.115803,-1.108123,0.778648,2.928579,0.084405,-1.125772,0.827367,2.91332,0.069345,-1.234097,0.751421,3.003262,0.090401,-0.998209,2.835621,0.115803,-1.108123,2.928579,0.084405,-1.125772,2.91332,0.069345,-1.234097,-1.185987,0.001796,-11.890499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377768,-0.000142,-12.130606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,12.733333,0.178441,-0.110854,0.065795,-0.97547,2.920405,0.089905,-1.116647,0,3.003881,0.089964,-0.998593,0.800248,2.835888,0.115788,-1.10787,0.778648,2.928751,0.084334,-1.125911,0.827367,2.913101,0.069534,-1.234216,0.751421,3.003881,0.089964,-0.998593,2.835888,0.115788,-1.10787,2.928751,0.084334,-1.125911,2.913101,0.069534,-1.234216,-1.186292,0.001817,-11.890816,,,,,,,-1.496387,0.009912,-11.886352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377793,-0.00015,-12.130611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585,12.736111,0.176656,-0.106608,0.062441,-0.976488,2.920572,0.090147,-1.116547,0,3.003153,0.090377,-0.997866,0.800248,2.835791,0.115336,-1.108305,0.778648,2.92903,0.084679,-1.125769,0.827367,2.914313,0.070197,-1.234248,0.751421,3.003153,0.090377,-0.997866,2.835791,0.115336,-1.108305,2.92903,0.084679,-1.125769,2.914313,0.070197,-1.234248,-1.186,0.001702,-11.890511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377799,-0.000144,-12.130614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,12.738889,0.176649,-0.106603,0.062351,-0.976495,2.920597,0.090212,-1.116567,0,3.003181,0.090452,-0.997888,0.800248,2.835812,0.115386,-1.108323,0.778648,2.929056,0.084746,-1.12579,0.827367,2.91434,0.070265,-1.234269,0.751421,3.003181,0.090452,-0.997888,2.835812,0.115386,-1.108323,2.929056,0.084746,-1.12579,2.91434,0.070265,-1.234269,-1.186387,0.001862,-11.890821,,,,,,,-1.493851,0.013199,-11.886822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373416,0.005145,-12.13276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,12.741667,0.179459,-0.107072,0.062921,-0.975895,2.92043,0.089738,-1.116642,0,3.003155,0.0906,-0.998064,0.800248,2.835674,0.115023,-1.108442,0.778648,2.928874,0.084212,-1.125843,0.827367,2.914017,0.069118,-1.234219,0.751421,3.003155,0.0906,-0.998064,2.835674,0.115023,-1.108442,2.928874,0.084212,-1.125843,2.914017,0.069118,-1.234219,-1.186327,0.001802,-11.89082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377175,0.002996,-12.133307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,12.744444,0.178991,-0.10919,0.063566,-0.975704,2.920618,0.089452,-1.116787,0,3.003804,0.090021,-0.998531,0.800248,2.835948,0.11491,-1.108233,0.778648,2.929014,0.083917,-1.126026,0.827367,2.913703,0.06896,-1.234358,0.751421,3.003804,0.090021,-0.998531,2.835948,0.11491,-1.108233,2.929014,0.083917,-1.126026,2.913703,0.06896,-1.234358,-1.186335,0.001873,-11.890803,,,,,,,-1.496408,0.009918,-11.886388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373381,0.005141,-12.132763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,12.747222,0.179582,-0.108866,0.063344,-0.975647,2.920591,0.089169,-1.116773,0,3.003722,0.089931,-0.998479,0.800248,2.835901,0.11458,-1.108289,0.778648,2.928996,0.083629,-1.126002,0.827367,2.913746,0.068536,-1.234324,0.751421,3.003722,0.089931,-0.998479,2.835901,0.11458,-1.108289,2.928996,0.083629,-1.126002,2.913746,0.068536,-1.234324,-1.185982,0.001835,-11.890529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377213,0.003043,-12.133387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,12.75,0.176389,-0.105977,0.05936,-0.976797,2.920706,0.089759,-1.116679,0,3.003255,0.090359,-0.997978,0.800248,2.835768,0.11441,-1.108428,0.778648,2.9292,0.084355,-1.125906,0.827367,2.914599,0.069913,-1.234406,0.751421,3.003255,0.090359,-0.997978,2.835768,0.11441,-1.108428,2.9292,0.084355,-1.125906,2.914599,0.069913,-1.234406,-1.185996,0.001921,-11.890476,,,,,,,-1.496403,0.009919,-11.886386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377798,-0.000201,-12.130588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,12.752778,0.177644,-0.107222,0.062603,-0.976231,2.920531,0.090215,-1.116589,0,3.003268,0.09065,-0.998018,0.800248,2.83577,0.11545,-1.108286,0.778648,2.928975,0.084725,-1.125812,0.827367,2.914109,0.070034,-1.234242,0.751421,3.003268,0.09065,-0.998018,2.83577,0.11545,-1.108286,2.928975,0.084725,-1.125812,2.914109,0.070034,-1.234242,-1.186023,0.001853,-11.890492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37342,0.005279,-12.132736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,12.755556,0.176869,-0.107123,0.06238,-0.976397,2.920519,0.090094,-1.116608,0,3.003227,0.090365,-0.998015,0.800248,2.835748,0.115288,-1.108284,0.778648,2.928967,0.084622,-1.125837,0.827367,2.914134,0.0701,-1.234294,0.751421,3.003227,0.090365,-0.998015,2.835748,0.115288,-1.108284,2.928967,0.084622,-1.125837,2.914134,0.0701,-1.234294,-1.186013,0.001832,-11.890517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373367,0.005262,-12.132795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4593,12.758333,0.179007,-0.109372,0.065826,-0.975531,2.920465,0.089413,-1.116625,0,3.003605,0.089674,-0.998335,0.800248,2.835908,0.115256,-1.108121,0.778648,2.928841,0.083835,-1.125857,0.827367,2.913508,0.068886,-1.234188,0.751421,3.003605,0.089674,-0.998335,2.835908,0.115256,-1.108121,2.928841,0.083835,-1.125857,2.913508,0.068886,-1.234188,-1.18631,0.001862,-11.89081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373401,0.005164,-12.132781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,12.761111,0.176754,-0.108539,0.06363,-0.976181,2.920633,0.089744,-1.116587,0,3.003621,0.089761,-0.99819,0.800248,2.835958,0.115192,-1.108063,0.778648,2.929043,0.084247,-1.125836,0.827367,2.913911,0.069777,-1.23426,0.751421,3.003621,0.089761,-0.99819,2.835958,0.115192,-1.108063,2.929043,0.084247,-1.125836,2.913911,0.069777,-1.23426,-1.186006,0.001818,-11.890525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377785,-0.0002,-12.130631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595,12.763889,0.176878,-0.107011,0.062214,-0.976418,2.920513,0.090182,-1.116579,0,3.003202,0.090482,-0.997973,0.800248,2.835731,0.115345,-1.108269,0.778648,2.928965,0.084713,-1.125807,0.827367,2.914154,0.070187,-1.234267,0.751421,3.003202,0.090482,-0.997973,2.835731,0.115345,-1.108269,2.928965,0.084713,-1.125807,2.914154,0.070187,-1.234267,-1.186027,0.001685,-11.890464,,,,,,,-1.496412,0.009772,-11.886398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373369,0.005258,-12.13276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,12.766667,0.175427,-0.108166,0.063802,-0.97645,2.920617,0.089859,-1.116654,0,3.003484,0.08953,-0.998173,0.800248,2.835944,0.115323,-1.108149,0.778648,2.929034,0.084383,-1.125909,0.827367,2.914005,0.070201,-1.234385,0.751421,3.003484,0.08953,-0.998173,2.835944,0.115323,-1.108149,2.929034,0.084383,-1.125909,2.914005,0.070201,-1.234385,-1.186022,0.001794,-11.890502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373416,0.005093,-12.132769,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.921409,0.092065,-1.128128,,,,,,,,,,,,,,,
4597,12.769444,0.178112,-0.107528,0.062413,-0.976124,2.920466,0.09001,-1.116587,0,3.003292,0.090578,-0.998077,0.800248,2.835702,0.115223,-1.108242,0.778648,2.928905,0.084516,-1.125811,0.827367,2.913964,0.069725,-1.234217,0.751421,3.003292,0.090578,-0.998077,2.835702,0.115223,-1.108242,2.928905,0.084516,-1.125811,2.913964,0.069725,-1.234217,-1.186347,0.001843,-11.890791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373391,0.005169,-12.132801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,12.772222,0.181233,-0.10849,0.066433,-0.975177,2.920277,0.089747,-1.116539,0,3.003231,0.090532,-0.99812,0.800248,2.835717,0.115667,-1.108289,0.778648,2.928664,0.084122,-1.125731,0.827367,2.913495,0.068669,-1.234014,0.751421,3.003231,0.090532,-0.99812,2.835717,0.115667,-1.108289,2.928664,0.084122,-1.125731,2.913495,0.068669,-1.234014,-1.186345,0.001845,-11.890794,,,,,,,-1.493816,0.01321,-11.886821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37344,0.005092,-12.132732,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.921468,0.092134,-1.128103,,,,,,,,,,,,,,,
4599,12.775,0.177123,-0.107007,0.062548,-0.976353,2.920515,0.090066,-1.116603,0,3.003194,0.090385,-0.997991,0.800248,2.835747,0.115286,-1.108315,0.778648,2.928964,0.084587,-1.125827,0.827367,2.914153,0.070008,-1.23428,0.751421,3.003194,0.090385,-0.997991,2.835747,0.115286,-1.108315,2.928964,0.084587,-1.125827,2.914153,0.070008,-1.23428,-1.186366,0.001859,-11.890816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373475,0.005015,-12.13276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,12.777778,0.181156,-0.108378,0.065818,-0.975246,2.920327,0.08987,-1.116504,0,3.003278,0.090722,-0.998084,0.800248,2.835735,0.115683,-1.108249,0.778648,2.928721,0.084258,-1.125698,0.827367,2.913573,0.068818,-1.233985,0.751421,3.003278,0.090722,-0.998084,2.835735,0.115683,-1.108249,2.928721,0.084258,-1.125698,2.913573,0.068818,-1.233985,-1.18607,0.001719,-11.890498,,,,,,,-1.496508,0.009771,-11.886377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377163,0.003002,-12.133349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,12.780556,0.182084,-0.108874,0.065593,-0.975033,2.920299,0.089715,-1.116563,0,3.003393,0.090812,-0.998245,0.800248,2.835706,0.115505,-1.10825,0.778648,2.928684,0.08409,-1.125757,0.827367,2.913411,0.068451,-1.233998,0.751421,3.003393,0.090812,-0.998245,2.835706,0.115505,-1.10825,2.928684,0.08409,-1.125757,2.913411,0.068451,-1.233998,-1.186355,0.001973,-11.890778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373471,0.005148,-12.132774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,12.783333,0.179371,-0.109297,0.066446,-0.975431,2.920449,0.089438,-1.116607,0,3.003554,0.089713,-0.998292,0.800248,2.835918,0.115384,-1.108151,0.778648,2.928821,0.083843,-1.125832,0.827367,2.913504,0.068815,-1.234154,0.751421,3.003554,0.089713,-0.998292,2.835918,0.115384,-1.108151,2.928821,0.083843,-1.125832,2.913504,0.068815,-1.234154,-1.186065,0.001833,-11.890533,,,,,,,-1.496438,0.009843,-11.886358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377839,-0.000162,-12.13064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,12.786111,0.17804,-0.107325,0.064067,-0.976053,2.920479,0.090037,-1.116507,0,3.00319,0.090373,-0.997917,0.800248,2.835788,0.115522,-1.108251,0.778648,2.92891,0.084513,-1.125721,0.827367,2.914027,0.069741,-1.234138,0.751421,3.00319,0.090373,-0.997917,2.835788,0.115522,-1.108251,2.92891,0.084513,-1.125721,2.914027,0.069741,-1.234138,-1.186046,0.001731,-11.890529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373451,0.005299,-12.132727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,12.788889,0.178373,-0.107402,0.063846,-0.975998,2.920518,0.090073,-1.116529,0,3.003263,0.090521,-0.997962,0.800248,2.835818,0.115523,-1.108265,0.778648,2.928949,0.084548,-1.125742,0.827367,2.914043,0.069702,-1.234146,0.751421,3.003263,0.090521,-0.997962,2.835818,0.115523,-1.108265,2.928949,0.084548,-1.125742,2.914043,0.069702,-1.234146,-1.186386,0.001882,-11.890783,,,,,,,-1.496428,0.009912,-11.886355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377176,0.00302,-12.133315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,12.791667,0.177767,-0.10629,0.070354,-0.975783,2.920013,0.08946,-1.116454,0,3.00222,0.088931,-0.997514,0.800248,2.8356,0.115968,-1.108584,0.778648,2.928416,0.083826,-1.125626,0.827367,2.913816,0.069117,-1.234091,0.751421,3.00222,0.088931,-0.997514,2.8356,0.115968,-1.108584,2.928416,0.083826,-1.125626,2.913816,0.069117,-1.234091,-1.186028,0.001728,-11.890531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373406,0.005273,-12.132791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,12.794444,0.178463,-0.107616,0.063826,-0.975959,2.920552,0.090135,-1.116509,0,3.00335,0.090599,-0.99798,0.800248,2.835856,0.115588,-1.108212,0.778648,2.928979,0.084608,-1.125725,0.827367,2.914024,0.069745,-1.23412,0.751421,3.00335,0.090599,-0.99798,2.835856,0.115588,-1.108212,2.928979,0.084608,-1.125725,2.914024,0.069745,-1.23412,-1.186009,0.001827,-11.890534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373412,0.005168,-12.132804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,12.797222,0.17837,-0.107365,0.064189,-0.97598,2.920446,0.089978,-1.116543,0,3.003168,0.090381,-0.997961,0.800248,2.83576,0.115485,-1.108297,0.778648,2.928875,0.084446,-1.125754,0.827367,2.91398,0.069602,-1.23416,0.751421,3.003168,0.090381,-0.997961,2.83576,0.115485,-1.108297,2.928875,0.084446,-1.125754,2.91398,0.069602,-1.23416,,,,,,,,,,-1.49637,0.009877,-11.886353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373376,0.005257,-12.13277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,12.8,0.180977,-0.108228,0.065896,-0.975291,2.920407,0.089857,-1.116521,0,3.003316,0.09066,-0.998071,0.800248,2.835815,0.115678,-1.108287,0.778648,2.928803,0.084247,-1.125714,0.827367,2.913692,0.068845,-1.234011,0.751421,3.003316,0.09066,-0.998071,2.835815,0.115678,-1.108287,2.928803,0.084247,-1.125714,2.913692,0.068845,-1.234011,-1.186925,0.001365,-11.890872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373486,0.003628,-12.132645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,12.802778,0.180289,-0.110002,0.065537,-0.975244,2.920552,0.089544,-1.116642,0,3.003876,0.090145,-0.998483,0.800248,2.835993,0.115359,-1.108069,0.778648,2.928916,0.083948,-1.125874,0.827367,2.913423,0.068725,-1.234143,0.751421,3.003876,0.090145,-0.998483,2.835993,0.115359,-1.108069,2.928916,0.083948,-1.125874,2.913423,0.068725,-1.234143,-1.185964,0.00186,-11.8905,,,,,,,-1.496397,0.009834,-11.886377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373367,0.005201,-12.132811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,12.805556,0.176468,-0.108409,0.064141,-0.976214,2.920708,0.090032,-1.116548,0,3.00364,0.089913,-0.998111,0.800248,2.836055,0.115562,-1.108053,0.778648,2.929117,0.084531,-1.125796,0.827367,2.914022,0.070124,-1.234233,0.751421,3.00364,0.089913,-0.998111,2.836055,0.115562,-1.108053,2.929117,0.084531,-1.125796,2.914022,0.070124,-1.234233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377771,-0.000164,-12.130635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,12.808333,0.176585,-0.106653,0.061903,-0.97653,2.920663,0.090252,-1.116536,0,3.003275,0.090534,-0.997876,0.800248,2.835859,0.115352,-1.108265,0.778648,2.929125,0.084795,-1.125762,0.827367,2.914394,0.070328,-1.234241,0.751421,3.003275,0.090534,-0.997876,2.835859,0.115352,-1.108265,2.929125,0.084795,-1.125762,2.914394,0.070328,-1.234241,-1.186903,0.00138,-11.890861,,,,,,,-1.496409,0.009826,-11.886384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.373365,0.00513,-12.132767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,12.811111,0.177312,-0.108605,0.064814,-0.975994,2.920614,0.089657,-1.116737,0,3.003581,0.089654,-0.998325,0.800248,2.835994,0.115306,-1.108264,0.778648,2.929014,0.084128,-1.125977,0.827367,2.913868,0.069539,-1.234383,0.751421,3.003581,0.089654,-0.998325,2.835994,0.115306,-1.108264,2.929014,0.084128,-1.125977,2.913868,0.069539,-1.234383,-1.186004,0.001781,-11.890527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.377108,0.002993,-12.133341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
