Format Version,1.22,Take Name,day 2 back left triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.09.12.297 AM,Total Frames in Take,1333,Total Exported Frames,1333,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
653,1.813889,-0.013401,0.312818,-0.088888,-0.945549,2.439972,0.167976,-2.168358,0.000000,2.424954,0.163709,-2.164190,0.573098,2.445246,0.172213,-2.314327,0.409605,2.514302,0.175192,-2.125923,0.632551,2.375388,0.160791,-2.068994,0.562757,2.424954,0.163709,-2.164190,2.445246,0.172213,-2.314327,2.514302,0.175192,-2.125923,2.375388,0.160791,-2.068994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1.816667,-0.014172,0.313297,-0.091325,-0.945148,2.439723,0.168232,-2.168113,0.000000,2.424723,0.163888,-2.163960,0.573098,2.445133,0.172501,-2.314075,0.409605,2.513969,0.175830,-2.125597,0.632551,2.375069,0.160712,-2.068818,0.562757,2.424723,0.163888,-2.163960,2.445133,0.172501,-2.314075,2.513969,0.175830,-2.125597,2.375069,0.160712,-2.068818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518228,0.190961,-2.137340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1.819444,-0.012838,0.313140,-0.090966,-0.945253,2.439841,0.168304,-2.168225,0.000000,2.424834,0.163992,-2.164061,0.859376,2.445237,0.172225,-2.314198,0.717858,2.514103,0.175887,-2.125737,0.854636,2.375188,0.161114,-2.068905,0.770253,2.424834,0.163992,-2.164061,2.445237,0.172225,-2.314198,2.514103,0.175887,-2.125737,2.375188,0.161114,-2.068905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518237,0.190964,-2.137353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,1.822222,-0.014056,0.312403,-0.089041,-0.945663,2.439947,0.167953,-2.168351,0.000000,2.424935,0.163671,-2.164173,0.814195,2.445076,0.172349,-2.314321,0.600283,2.514312,0.175175,-2.125981,0.592035,2.375463,0.160617,-2.068932,0.665573,2.424935,0.163671,-2.164173,2.445076,0.172349,-2.314321,2.514312,0.175175,-2.125981,2.375463,0.160617,-2.068932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1.825000,-0.014076,0.312450,-0.088948,-0.945656,2.439950,0.167936,-2.168379,0.000000,2.424937,0.163656,-2.164202,0.814195,2.445092,0.172346,-2.314347,0.600283,2.514313,0.175141,-2.126001,0.592035,2.375457,0.160600,-2.068966,0.665573,2.424937,0.163656,-2.164202,2.445092,0.172346,-2.314347,2.514313,0.175141,-2.126001,2.375457,0.160600,-2.068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.827778,-0.014014,0.312245,-0.087792,-0.945833,2.439987,0.167914,-2.168401,0.000000,2.424968,0.163665,-2.164218,0.814195,2.445064,0.172395,-2.314369,0.600283,2.514388,0.174928,-2.126058,0.592035,2.375530,0.160667,-2.068959,0.665573,2.424968,0.163665,-2.164218,2.445064,0.172395,-2.314369,2.514388,0.174928,-2.126058,2.375530,0.160667,-2.068959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1.830556,-0.013810,0.312476,-0.088780,-0.945667,2.439955,0.167930,-2.168395,0.000000,2.424940,0.163659,-2.164217,0.814195,2.445112,0.172281,-2.314364,0.600283,2.514318,0.175116,-2.126014,0.592035,2.375450,0.160665,-2.068985,0.665573,2.424940,0.163659,-2.164217,2.445112,0.172281,-2.314364,2.514318,0.175116,-2.126014,2.375450,0.160665,-2.068985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1.833333,-0.014601,0.312281,-0.089442,-0.945657,2.439911,0.167898,-2.168321,0.000000,2.424906,0.163596,-2.164141,0.814195,2.444989,0.172410,-2.314289,0.600283,2.514282,0.175169,-2.125968,0.592035,2.375467,0.160415,-2.068887,0.665573,2.424906,0.163596,-2.164141,2.444989,0.172410,-2.314289,2.514282,0.175169,-2.125968,2.375467,0.160415,-2.068887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1.836111,-0.013814,0.312395,-0.088191,-0.945749,2.439731,0.168082,-2.168353,0.000000,2.424712,0.163826,-2.164174,0.814195,2.444860,0.172478,-2.314322,0.600283,2.514111,0.175169,-2.125985,0.592035,2.375240,0.160853,-2.068931,0.665573,2.424712,0.163826,-2.164174,2.444860,0.172478,-2.314322,2.514111,0.175169,-2.125985,2.375240,0.160853,-2.068931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515256,0.170519,-2.127591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.838889,-0.013950,0.312636,-0.088909,-0.945600,2.439827,0.168001,-2.168295,0.000000,2.424812,0.163724,-2.164124,0.814195,2.445029,0.172384,-2.314262,0.600283,2.514174,0.175203,-2.125888,0.592035,2.375292,0.160693,-2.068907,0.665573,2.424812,0.163724,-2.164124,2.445029,0.172384,-2.314262,2.514174,0.175203,-2.125888,2.375292,0.160693,-2.068907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.841667,-0.014361,0.312267,-0.089248,-0.945684,2.440002,0.167743,-2.168328,0.000000,2.424995,0.163450,-2.164146,0.822749,2.445082,0.172203,-2.314296,0.605326,2.514377,0.174990,-2.125978,0.575554,2.375555,0.160327,-2.068891,0.663834,2.424995,0.163450,-2.164146,2.445082,0.172203,-2.314296,2.514377,0.174990,-2.125978,2.375555,0.160327,-2.068891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427671,0.185077,-2.175623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,1.844444,-0.015801,0.312035,-0.090666,-0.945603,2.439944,0.167735,-2.168269,0.000000,2.424954,0.163381,-2.164086,0.824060,2.444918,0.172476,-2.314232,0.606523,2.514318,0.175174,-2.125950,0.573046,2.375584,0.159909,-2.068806,0.665891,2.424954,0.163381,-2.164086,2.444918,0.172476,-2.314232,2.514318,0.175174,-2.125950,2.375584,0.159909,-2.068806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427736,0.185045,-2.175623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1.847222,-0.014307,0.312478,-0.089369,-0.945603,2.439913,0.167914,-2.168359,0.000000,2.424905,0.163620,-2.164183,0.824060,2.445059,0.172356,-2.314326,0.606523,2.514267,0.175183,-2.125975,0.573046,2.375421,0.160500,-2.068951,0.665891,2.424905,0.163620,-2.164183,2.445059,0.172356,-2.314326,2.514267,0.175183,-2.125975,2.375421,0.160500,-2.068951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515213,0.170512,-2.127621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,1.850000,-0.014378,0.312372,-0.088811,-0.945690,2.439888,0.167930,-2.168353,0.000000,2.424876,0.163648,-2.164175,0.823293,2.444997,0.172433,-2.314319,0.606353,2.514261,0.175102,-2.125987,0.574501,2.375417,0.160535,-2.068930,0.668375,2.424876,0.163648,-2.164175,2.444997,0.172433,-2.314319,2.514261,0.175102,-2.125987,2.375417,0.160535,-2.068930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.422092,1.350150,-4.862190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1.852778,-0.013489,0.312168,-0.085009,-0.946120,2.439855,0.167963,-2.168468,0.000000,2.424813,0.163797,-2.164284,0.823293,2.444911,0.172521,-2.314435,0.606353,2.514307,0.174527,-2.126143,0.574501,2.375388,0.161009,-2.069011,0.668375,2.424813,0.163797,-2.164284,2.444911,0.172521,-2.314435,2.514307,0.174527,-2.126143,2.375388,0.161009,-2.069011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515152,0.170598,-2.127601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,1.855556,-0.014271,0.311928,-0.086272,-0.946073,2.439881,0.167784,-2.168374,0.000000,2.424854,0.163571,-2.164185,0.823293,2.444848,0.172452,-2.314341,0.606353,2.514337,0.174536,-2.126084,0.574501,2.375487,0.160578,-2.068888,0.668375,2.424854,0.163571,-2.164185,2.444848,0.172452,-2.314341,2.514337,0.174536,-2.126084,2.375487,0.160578,-2.068888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.422043,1.350249,-4.862081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1.858333,-0.013334,0.312681,-0.087000,-0.945771,2.439936,0.167688,-2.168418,0.000000,2.424904,0.163472,-2.164247,0.823293,2.445161,0.172055,-2.314384,0.606353,2.514310,0.174590,-2.126008,0.574501,2.375369,0.160637,-2.069032,0.668375,2.424904,0.163472,-2.164247,2.445161,0.172055,-2.314384,2.514310,0.174590,-2.126008,2.375369,0.160637,-2.069032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1.861111,-0.013848,0.312552,-0.088996,-0.945621,2.439961,0.167904,-2.168380,0.000000,2.424947,0.163627,-2.164204,0.823293,2.445141,0.172250,-2.314348,0.606353,2.514313,0.175125,-2.125986,0.574501,2.375442,0.160616,-2.068980,0.668375,2.424947,0.163627,-2.164204,2.445141,0.172250,-2.314348,2.514313,0.175125,-2.125986,2.375442,0.160616,-2.068980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421959,1.350335,-4.861927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,1.863889,-0.014313,0.312074,-0.085958,-0.946053,2.439883,0.167863,-2.168419,0.000000,2.424852,0.163657,-2.164235,0.814304,2.444892,0.172571,-2.314382,0.597737,2.514331,0.174559,-2.126106,0.586564,2.375458,0.160663,-2.068952,0.656836,2.424852,0.163657,-2.164235,2.444892,0.172571,-2.314382,2.514331,0.174559,-2.126106,2.375458,0.160663,-2.068952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,1.866667,-0.014538,0.312429,-0.088883,-0.945662,2.439908,0.168024,-2.168296,0.000000,2.424896,0.163738,-2.164121,0.816734,2.445030,0.172568,-2.314261,0.606102,2.514275,0.175203,-2.125921,0.595213,2.375428,0.160587,-2.068882,0.668279,2.424896,0.163738,-2.164121,2.445030,0.172568,-2.314261,2.514275,0.175203,-2.125921,2.375428,0.160587,-2.068882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1.869444,-0.014335,0.312045,-0.085754,-0.946081,2.439926,0.167862,-2.168491,0.000000,2.424893,0.163661,-2.164306,0.816734,2.444925,0.172593,-2.314454,0.606102,2.514379,0.174524,-2.126183,0.595213,2.375505,0.160671,-2.069020,0.668279,2.424893,0.163661,-2.164306,2.444925,0.172593,-2.314454,2.514379,0.174524,-2.126183,2.375505,0.160671,-2.069020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421631,1.350668,-4.861414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.872222,-0.013754,0.312619,-0.088575,-0.945640,2.439906,0.168004,-2.168367,0.000000,2.424888,0.163739,-2.164194,0.815359,2.445107,0.172359,-2.314334,0.597075,2.514259,0.175156,-2.125963,0.587689,2.375369,0.160761,-2.068975,0.656882,2.424888,0.163739,-2.164194,2.445107,0.172359,-2.314334,2.514259,0.175156,-2.125963,2.375369,0.160761,-2.068975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421083,1.353591,-4.855886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1.875000,-0.015517,0.311959,-0.089979,-0.945698,2.439904,0.167924,-2.168245,0.000000,2.424909,0.163593,-2.164058,0.815359,2.444861,0.172640,-2.314210,0.597075,2.514297,0.175258,-2.125940,0.587689,2.375550,0.160206,-2.068770,0.656882,2.424909,0.163593,-2.164058,2.444861,0.172640,-2.314210,2.514297,0.175258,-2.125940,2.375550,0.160206,-2.068770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1.877778,-0.013888,0.313437,-0.091294,-0.945108,2.439700,0.168277,-2.168141,0.000000,2.424697,0.163938,-2.163991,0.815359,2.445160,0.172472,-2.314104,0.597075,2.513932,0.175877,-2.125603,0.587689,2.375010,0.160819,-2.068865,0.656882,2.424697,0.163938,-2.163991,2.445160,0.172472,-2.314104,2.513932,0.175877,-2.125603,2.375010,0.160819,-2.068865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518169,0.190989,-2.137360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1.880556,-0.013235,0.312746,-0.088268,-0.945634,2.439888,0.168071,-2.168410,0.000000,2.424865,0.163823,-2.164239,0.857501,2.445141,0.172310,-2.314380,0.710566,2.514234,0.175189,-2.125988,0.859677,2.375312,0.160963,-2.069035,0.772492,2.424865,0.163823,-2.164239,2.445141,0.172310,-2.314380,2.514234,0.175189,-2.125988,2.375312,0.160963,-2.069035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518212,0.190999,-2.137357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.883333,-0.014250,0.312851,-0.089464,-0.945472,2.439875,0.167918,-2.168373,0.000000,2.424864,0.163622,-2.164209,0.857501,2.445138,0.172347,-2.314337,0.710566,2.514194,0.175203,-2.125931,0.859677,2.375305,0.160503,-2.069016,0.772492,2.424864,0.163622,-2.164209,2.445138,0.172347,-2.314337,2.514194,0.175203,-2.125931,2.375305,0.160503,-2.069016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.420930,1.353747,-4.855577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1.886111,-0.013907,0.312783,-0.088346,-0.945605,2.439800,0.168115,-2.168314,0.000000,2.424780,0.163853,-2.164147,0.817546,2.445046,0.172536,-2.314278,0.598694,2.514143,0.175223,-2.125885,0.579393,2.375231,0.160848,-2.068945,0.654767,2.424780,0.163853,-2.164147,2.445046,0.172536,-2.314278,2.514143,0.175223,-2.125885,2.375231,0.160848,-2.068945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1.888889,-0.014547,0.312668,-0.089027,-0.945569,2.439802,0.168050,-2.168326,0.000000,2.424790,0.163760,-2.164159,0.817546,2.444998,0.172592,-2.314288,0.598694,2.514145,0.175252,-2.125913,0.579393,2.375274,0.160598,-2.068944,0.654767,2.424790,0.163760,-2.164159,2.444998,0.172592,-2.314288,2.514145,0.175252,-2.125913,2.375274,0.160598,-2.068944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1.891667,-0.014603,0.312163,-0.089151,-0.945724,2.439918,0.167955,-2.168298,0.000000,2.424911,0.163661,-2.164115,0.817546,2.444959,0.172488,-2.314266,0.598694,2.514304,0.175179,-2.125965,0.579393,2.375497,0.160492,-2.068848,0.654767,2.424911,0.163661,-2.164115,2.444959,0.172488,-2.314266,2.514304,0.175179,-2.125965,2.375497,0.160492,-2.068848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.420858,1.353621,-4.855343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.894444,-0.014449,0.312446,-0.088886,-0.945657,2.439862,0.167949,-2.168315,0.000000,2.424851,0.163664,-2.164140,0.848681,2.444993,0.172468,-2.314280,0.737578,2.514228,0.175131,-2.125937,0.820991,2.375378,0.160532,-2.068902,0.766593,2.424851,0.163664,-2.164140,2.444993,0.172468,-2.314280,2.514228,0.175131,-2.125937,2.375378,0.160532,-2.068902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421312,1.350857,-4.859671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,1.897222,-0.013917,0.312040,-0.089006,-0.945788,2.439841,0.167923,-2.168437,0.000000,2.424832,0.163645,-2.164246,0.848681,2.444862,0.172272,-2.314411,0.737578,2.514239,0.175146,-2.126124,0.820991,2.375430,0.160628,-2.068968,0.766593,2.424832,0.163645,-2.164246,2.444862,0.172272,-2.314411,2.514239,0.175146,-2.126124,2.375430,0.160628,-2.068968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518209,0.190916,-2.137347,,,,,,,,,,,,,-3.421396,1.350905,-4.859562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1.900000,-0.013810,0.313568,-0.091966,-0.945001,2.439664,0.168236,-2.168107,0.000000,2.424664,0.163881,-2.163960,0.848681,2.445170,0.172359,-2.314070,0.737578,2.513872,0.175951,-2.125548,0.820991,2.374949,0.160752,-2.068849,0.766593,2.424664,0.163881,-2.163960,2.445170,0.172359,-2.314070,2.513872,0.175951,-2.125548,2.374949,0.160752,-2.068849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518203,0.190885,-2.137300,,,,,,,,,,,,,-3.421249,1.350941,-4.859516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1.902778,-0.014255,0.312176,-0.086716,-0.945951,2.439896,0.167732,-2.168456,0.000000,2.424870,0.163507,-2.164274,0.867724,2.444941,0.172365,-2.314420,0.721990,2.514322,0.174557,-2.126125,0.866751,2.375452,0.160497,-2.069004,0.803141,2.424870,0.163507,-2.164274,2.444941,0.172365,-2.314420,2.514322,0.174557,-2.126125,2.375452,0.160497,-2.069004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518222,0.190849,-2.137321,,,,,,,,,,,,,-3.421251,1.351008,-4.859400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1.905556,-0.014609,0.312335,-0.089191,-0.945663,2.439930,0.167877,-2.168346,0.000000,2.424922,0.163582,-2.164168,0.867724,2.445023,0.172414,-2.314312,0.721990,2.514300,0.175107,-2.125985,0.866751,2.375473,0.160407,-2.068919,0.803141,2.424922,0.163582,-2.164168,2.445023,0.172414,-2.314312,2.514300,0.175107,-2.125985,2.375473,0.160407,-2.068919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1.908333,-0.014160,0.312229,-0.086248,-0.945978,2.439771,0.167832,-2.168456,0.000000,2.424740,0.163622,-2.164275,0.834538,2.444832,0.172479,-2.314419,0.625559,2.514199,0.174582,-2.126118,0.586589,2.375311,0.160647,-2.069010,0.665846,2.424740,0.163622,-2.164275,2.444832,0.172479,-2.314419,2.514199,0.174582,-2.126118,2.375311,0.160647,-2.069010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515413,0.170206,-2.127707,,,,,,,,,,,,,,,,-3.421258,1.351015,-4.859058,-3.456861,1.301894,-5.192031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,1.911111,-0.013989,0.312094,-0.085851,-0.946061,2.439902,0.167816,-2.168393,0.000000,2.424869,0.163619,-2.164208,0.866276,2.444926,0.172443,-2.314358,0.716833,2.514349,0.174505,-2.126077,0.890337,2.375465,0.160697,-2.068928,0.791721,2.424869,0.163619,-2.164208,2.444926,0.172443,-2.314358,2.514349,0.174505,-2.126077,2.375465,0.160697,-2.068928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421190,1.351051,-4.858996,-3.456896,1.302539,-5.191636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1.913889,-0.015942,0.311304,-0.086852,-0.946199,2.439755,0.167823,-2.168343,0.000000,2.424743,0.163567,-2.164142,0.866276,2.444488,0.172894,-2.314304,0.716833,2.514261,0.174620,-2.126149,0.890337,2.375529,0.160212,-2.068778,0.791721,2.424743,0.163567,-2.164142,2.444488,0.172894,-2.314304,2.514261,0.174620,-2.126149,2.375529,0.160212,-2.068778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421268,1.351023,-4.858983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,1.916667,-0.013864,0.311661,-0.085128,-0.946271,2.439788,0.168048,-2.168483,0.000000,2.424752,0.163872,-2.164285,0.829950,2.444679,0.172687,-2.314453,0.703289,2.514284,0.174622,-2.126238,0.789400,2.375435,0.161010,-2.068958,0.741682,2.424752,0.163872,-2.164285,2.444679,0.172687,-2.314453,2.514284,0.174622,-2.126238,2.375435,0.161010,-2.068958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421209,1.351069,-4.858839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
