Format Version,1.22,Take Name,UASSAR4_rail_diagonal,Capture Frame Rate,360,Export Frame Rate,360,Capture Start Time,2018-07-20 09.54.20.680 AM,Total Frames in Take,7404,Total Exported Frames,7404,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,
4099,11.386111,0.03948,0.200389,0.073143,-0.976184,-3.752922,1.862761,-1.558108,0,-3.661328,1.859381,-1.48469,0.955263,-3.587891,1.854196,-1.550788,0.941265,-3.656561,1.859128,-1.620329,0.954731,-3.930266,1.871201,-1.498681,0.970017,-3.928564,1.869898,-1.63605,0.960656,-3.661328,1.859381,-1.48469,-3.587891,1.854196,-1.550788,-3.656561,1.859128,-1.620329,-3.930266,1.871201,-1.498681,-3.928564,1.869898,-1.63605
4100,11.388889,0.037607,0.199424,0.073768,-0.976409,-3.75286,1.862651,-1.559587,0,-3.661147,1.858926,-1.486335,0.969189,-3.587822,1.853973,-1.552575,0.979664,-3.656604,1.859222,-1.621981,0.97933,-3.930101,1.870941,-1.499834,0.988552,-3.928627,1.870195,-1.637209,0.961613,-3.661147,1.858926,-1.486335,-3.587822,1.853973,-1.552575,-3.656604,1.859222,-1.621981,-3.930101,1.870941,-1.499834,-3.928627,1.870195,-1.637209
4101,11.391667,0.037336,0.198906,0.073241,-0.976564,-3.752761,1.862447,-1.560526,0,-3.660965,1.858795,-1.487375,0.969189,-3.587707,1.853951,-1.553695,0.979664,-3.656568,1.859151,-1.623025,0.97933,-3.929947,1.870513,-1.50058,0.988552,-3.92862,1.869825,-1.637957,0.961613,-3.660965,1.858795,-1.487375,-3.587707,1.853951,-1.553695,-3.656568,1.859151,-1.623025,-3.929947,1.870513,-1.50058,-3.92862,1.869825,-1.637957
4102,11.394444,0.036313,0.198296,0.07385,-0.976681,-3.752811,1.862771,-1.561329,0,-3.660942,1.858874,-1.488282,0.971734,-3.587756,1.854125,-1.55469,0.974941,-3.656685,1.859544,-1.623936,0.966414,-3.929928,1.870841,-1.501179,0.981548,-3.928744,1.870473,-1.638558,0.977422,-3.660942,1.858874,-1.488282,-3.587756,1.854125,-1.55469,-3.656685,1.859544,-1.623936,-3.929928,1.870841,-1.501179,-3.928744,1.870473,-1.638558
4103,11.397222,0.035985,0.199106,0.073741,-0.976537,-3.752849,1.862894,-1.562125,0,-3.661102,1.858997,-1.488926,0.971734,-3.587802,1.854307,-1.555213,0.974941,-3.656618,1.859732,-1.624572,0.966414,-3.93007,1.870867,-1.502269,0.981548,-3.928655,1.870564,-1.639647,0.977422,-3.661102,1.858997,-1.488926,-3.587802,1.854307,-1.555213,-3.656618,1.859732,-1.624572,-3.93007,1.870867,-1.502269,-3.928655,1.870564,-1.639647
4104,11.4,0.035828,0.199443,0.073828,-0.976467,-3.752904,1.862953,-1.563151,0,-3.661209,1.859027,-1.489887,0.966624,-3.587862,1.85435,-1.556123,0.959023,-3.656628,1.8598,-1.62553,0.946562,-3.930166,1.870926,-1.503419,0.983742,-3.928653,1.870663,-1.640796,0.9423,-3.661209,1.859027,-1.489887,-3.587862,1.85435,-1.556123,-3.656628,1.8598,-1.62553,-3.930166,1.870926,-1.503419,-3.928653,1.870663,-1.640796
4105,11.402778,0.036227,0.199596,0.073021,-0.976482,-3.75272,1.862935,-1.564707,0,-3.661032,1.859223,-1.491423,0.966944,-3.587668,1.854576,-1.557641,0.965821,-3.656429,1.85985,-1.627065,0.964252,-3.930004,1.870722,-1.505015,0.97275,-3.928467,1.870306,-1.642391,0.97365,-3.661032,1.859223,-1.491423,-3.587668,1.854576,-1.557641,-3.656429,1.85985,-1.627065,-3.930004,1.870722,-1.505015,-3.928467,1.870306,-1.642391
4106,11.405556,0.035231,0.200166,0.072449,-0.976444,-3.752687,1.86278,-1.565865,0,-3.661084,1.859089,-1.492474,0.966944,-3.587631,1.854664,-1.558609,0.965821,-3.656314,1.859945,-1.62811,0.964252,-3.930056,1.870194,-1.506379,0.97275,-3.928349,1.870005,-1.643754,0.97365,-3.661084,1.859089,-1.492474,-3.587631,1.854664,-1.558609,-3.656314,1.859945,-1.62811,-3.930056,1.870194,-1.506379,-3.928349,1.870005,-1.643754
4107,11.408333,0.037269,0.199703,0.073479,-0.976386,-3.752711,1.862679,-1.567104,0,-3.661038,1.858983,-1.493801,0.953854,-3.587671,1.854115,-1.56,0.936563,-3.656416,1.85935,-1.629444,0.940001,-3.929992,1.870811,-1.50745,0.959886,-3.928438,1.870136,-1.644824,0.951563,-3.661038,1.858983,-1.493801,-3.587671,1.854115,-1.56,-3.656416,1.85935,-1.629444,-3.929992,1.870811,-1.50745,-3.928438,1.870136,-1.644824
4108,11.411111,0.038497,0.199648,0.073317,-0.976362,-3.752653,1.862751,-1.568192,0,-3.660959,1.859219,-1.494907,0.972604,-3.587613,1.854175,-1.561116,0.967639,-3.656377,1.859252,-1.630552,0.961626,-3.929916,1.871062,-1.508507,0.98405,-3.928402,1.870049,-1.64588,0.962577,-3.660959,1.859219,-1.494907,-3.587613,1.854175,-1.561116,-3.656377,1.859252,-1.630552,-3.929916,1.871062,-1.508507,-3.928402,1.870049,-1.64588
4109,11.413889,0.038567,0.19881,0.073632,-0.976507,-3.752658,1.862869,-1.569052,0,-3.660844,1.859265,-1.495921,0.972604,-3.587612,1.854179,-1.562254,0.967639,-3.656489,1.859311,-1.631574,0.961626,-3.929815,1.871295,-1.509068,0.98405,-3.928531,1.870298,-1.646443,0.962577,-3.660844,1.859265,-1.495921,-3.587612,1.854179,-1.562254,-3.656489,1.859311,-1.631574,-3.929815,1.871295,-1.509068,-3.928531,1.870298,-1.646443
4110,11.416667,0.03843,0.198049,0.074003,-0.976639,-3.752577,1.862821,-1.570153,0,-3.660656,1.859112,-1.497162,0.989435,-3.587527,1.85401,-1.563606,0.98132,-3.656504,1.859229,-1.63282,0.976073,-3.929638,1.87134,-1.509901,0.979751,-3.92856,1.870416,-1.647278,0.94837,-3.660656,1.859112,-1.497162,-3.587527,1.85401,-1.563606,-3.656504,1.859229,-1.63282,-3.929638,1.87134,-1.509901,-3.92856,1.870416,-1.647278
4111,11.419444,0.038371,0.19825,0.073243,-0.976658,-3.752543,1.862876,-1.571111,0,-3.660642,1.859323,-1.498088,0.989435,-3.587482,1.854318,-1.564507,0.98132,-3.656443,1.859417,-1.633745,0.976073,-3.929637,1.871137,-1.51092,0.979751,-3.928512,1.870186,-1.648297,0.94837,-3.660642,1.859323,-1.498088,-3.587482,1.854318,-1.564507,-3.656443,1.859417,-1.633745,-3.929637,1.871137,-1.51092,-3.928512,1.870186,-1.648297
4112,11.422222,0.037434,0.199248,0.072396,-0.976554,-3.752494,1.863022,-1.572259,0,-3.660736,1.859562,-1.49905,0.975783,-3.587429,1.854799,-1.565325,0.960939,-3.656258,1.859847,-1.634699,0.940722,-3.929729,1.870833,-1.512422,0.973753,-3.928318,1.870067,-1.649798,0.926044,-3.660736,1.859562,-1.49905,-3.587429,1.854799,-1.565325,-3.656258,1.859847,-1.634699,-3.929729,1.870833,-1.512422,-3.928318,1.870067,-1.649798
4113,11.425,0.036545,0.199592,0.072904,-0.97648,-3.752548,1.862745,-1.57345,0,-3.660856,1.859091,-1.500169,0.962163,-3.587495,1.854407,-1.566388,0.950912,-3.65626,1.859628,-1.635812,0.946485,-3.92983,1.870554,-1.513752,0.965624,-3.9283,1.870046,-1.651128,0.954517,-3.660856,1.859091,-1.500169,-3.587495,1.854407,-1.566388,-3.65626,1.859628,-1.635812,-3.92983,1.870554,-1.513752,-3.9283,1.870046,-1.651128
4114,11.427778,0.036474,0.200425,0.072981,-0.976306,-3.752469,1.86273,-1.574722,0,-3.660903,1.859065,-1.501284,0.962163,-3.587429,1.854377,-1.567378,0.950912,-3.656075,1.859607,-1.636919,0.946485,-3.929852,1.870552,-1.515327,0.965624,-3.928087,1.87005,-1.6527,0.954517,-3.660903,1.859065,-1.501284,-3.587429,1.854377,-1.567378,-3.656075,1.859607,-1.636919,-3.929852,1.870552,-1.515327,-3.928087,1.87005,-1.6527
4115,11.430556,0.03665,0.199632,0.073506,-0.976423,-3.752281,1.862413,-1.575975,0,-3.660603,1.858644,-1.502682,0.966767,-3.587239,1.853873,-1.568892,0.954294,-3.655989,1.85918,-1.638325,0.951368,-3.929561,1.870437,-1.5163,0.976695,-3.928014,1.869931,-1.653675,0.949691,-3.660603,1.858644,-1.502682,-3.587239,1.853873,-1.568892,-3.655989,1.85918,-1.638325,-3.929561,1.870437,-1.5163,-3.928014,1.869931,-1.653675
4116,11.433333,0.037173,0.199146,0.073622,-0.976493,-3.752384,1.862454,-1.576859,0,-3.66063,1.858709,-1.503659,0.95641,-3.587338,1.853843,-1.569942,0.941043,-3.656158,1.85912,-1.639307,0.940859,-3.929597,1.870613,-1.517007,0.970178,-3.928195,1.869983,-1.654383,0.949664,-3.66063,1.858709,-1.503659,-3.587338,1.853843,-1.569942,-3.656158,1.85912,-1.639307,-3.929597,1.870613,-1.517007,-3.928195,1.869983,-1.654383
4117,11.436111,0.036927,0.198128,0.07379,-0.976697,-3.752259,1.862573,-1.577612,0,-3.660359,1.858751,-1.5046,0.95641,-3.587202,1.853912,-1.571034,0.941043,-3.656161,1.859257,-1.640256,0.940859,-3.929349,1.870738,-1.517395,0.970178,-3.928224,1.870206,-1.654775,0.949664,-3.660359,1.858751,-1.5046,-3.587202,1.853912,-1.571034,-3.656161,1.859257,-1.640256,-3.929349,1.870738,-1.517395,-3.928224,1.870206,-1.654775
4118,11.438889,0.037891,0.198992,0.072917,-0.97655,-3.752257,1.862748,-1.578929,0,-3.660465,1.859224,-1.505767,0.962721,-3.587199,1.854328,-1.572077,0.958376,-3.656059,1.859415,-1.641418,0.950533,-3.929451,1.870813,-1.519005,0.971539,-3.928113,1.869957,-1.656381,0.937023,-3.660465,1.859224,-1.505767,-3.587199,1.854328,-1.572077,-3.656059,1.859415,-1.641418,-3.929451,1.870813,-1.519005,-3.928113,1.869957,-1.656381
4119,11.441667,0.036415,0.198143,0.073255,-0.976753,-3.752197,1.862397,-1.580269,0,-3.660295,1.858632,-1.507256,0.962721,-3.587129,1.853939,-1.57369,0.958376,-3.656092,1.859251,-1.642911,0.950533,-3.929299,1.870292,-1.520053,0.971539,-3.928168,1.86987,-1.657433,0.937023,-3.660295,1.858632,-1.507256,-3.587129,1.853939,-1.57369,-3.656092,1.859251,-1.642911,-3.929299,1.870292,-1.520053,-3.928168,1.86987,-1.657433
4120,11.444444,0.036918,0.198642,0.073429,-0.97662,-3.752223,1.862437,-1.581187,0,-3.660393,1.858698,-1.508081,0.962933,-3.587166,1.8539,-1.57444,0.951274,-3.656059,1.859179,-1.643734,0.95204,-3.929379,1.870485,-1.521151,0.969819,-3.928115,1.869925,-1.658529,0.952989,-3.660393,1.858698,-1.508081,-3.587166,1.8539,-1.57444,-3.656059,1.859179,-1.643734,-3.929379,1.870485,-1.521151,-3.928115,1.869925,-1.658529
4121,11.447222,0.037051,0.199824,0.073171,-0.976393,-3.752184,1.862428,-1.582308,0,-3.660526,1.858775,-1.508984,0.960946,-3.58714,1.853977,-1.575168,0.945207,-3.655871,1.859184,-1.644626,0.939806,-3.929486,1.870419,-1.522695,0.97375,-3.927897,1.869784,-1.660069,0.959003,-3.660526,1.858775,-1.508984,-3.58714,1.853977,-1.575168,-3.655871,1.859184,-1.644626,-3.929486,1.870419,-1.522695,-3.927897,1.869784,-1.660069
4122,11.45,0.0393,0.200485,0.072249,-0.976238,-3.752062,1.862663,-1.583251,0,-3.660471,1.859452,-1.509822,0.960946,-3.587017,1.854401,-1.575912,0.945207,-3.655686,1.859205,-1.64546,0.939806,-3.929428,1.870779,-1.523846,0.97375,-3.927707,1.869477,-1.661214,0.959003,-3.660471,1.859452,-1.509822,-3.587017,1.854401,-1.575912,-3.655686,1.859205,-1.64546,-3.929428,1.870779,-1.523846,-3.927707,1.869477,-1.661214
4123,11.452778,0.036214,0.200307,0.072679,-0.976362,-3.751975,1.86289,-1.584386,0,-3.660389,1.859259,-1.510971,0.980224,-3.586928,1.854649,-1.577085,0.966825,-3.655594,1.859859,-1.646608,0.946417,-3.929349,1.870565,-1.524946,0.975153,-3.927617,1.87012,-1.66232,0.946767,-3.660389,1.859259,-1.510971,-3.586928,1.854649,-1.577085,-3.655594,1.859859,-1.646608,-3.929349,1.870565,-1.524946,-3.927617,1.87012,-1.66232
4124,11.455556,0.037,0.199651,0.072753,-0.976462,-3.751933,1.862622,-1.585552,0,-3.660244,1.859049,-1.512263,0.959783,-3.586879,1.85431,-1.578474,0.955588,-3.655642,1.859457,-1.647906,0.939826,-3.929218,1.870468,-1.52587,0.971095,-3.927682,1.869829,-1.663245,0.932,-3.660244,1.859049,-1.512263,-3.586879,1.85431,-1.578474,-3.655642,1.859457,-1.647906,-3.929218,1.870468,-1.52587,-3.927682,1.869829,-1.663245
4125,11.458333,0.036674,0.198874,0.07296,-0.976617,-3.751954,1.862783,-1.586196,0,-3.660155,1.85912,-1.51305,0.959783,-3.586892,1.854414,-1.579376,0.955588,-3.655758,1.85964,-1.6487,0.939826,-3.929146,1.870633,-1.526239,0.971095,-3.927819,1.87011,-1.663616,0.932,-3.660155,1.85912,-1.51305,-3.586892,1.854414,-1.579376,-3.655758,1.85964,-1.6487,-3.929146,1.870633,-1.526239,-3.927819,1.87011,-1.663616
4126,11.461111,0.036624,0.199549,0.072519,-0.976514,-3.752115,1.862725,-1.5872,0,-3.66041,1.859159,-1.513931,0.943058,-3.587055,1.854509,-1.580159,0.957785,-3.655834,1.859659,-1.649575,0.948392,-3.929394,1.870424,-1.52748,0.981965,-3.927884,1.869877,-1.664856,0.963652,-3.66041,1.859159,-1.513931,-3.587055,1.854509,-1.580159,-3.655834,1.859659,-1.649575,-3.929394,1.870424,-1.52748,-3.927884,1.869877,-1.664856
4127,11.463889,0.037012,0.199775,0.072813,-0.976431,-3.751999,1.86289,-1.588376,0,-3.660329,1.859307,-1.515064,0.943058,-3.586948,1.854558,-1.581256,0.957785,-3.655693,1.859712,-1.650706,0.948392,-3.929299,1.870757,-1.52874,0.981965,-3.927728,1.870116,-1.666114,0.963652,-3.660329,1.859307,-1.515064,-3.586948,1.854558,-1.581256,-3.655693,1.859712,-1.650706,-3.929299,1.870757,-1.52874,-3.927728,1.870116,-1.666114
4128,11.466667,0.037401,0.200554,0.072623,-0.976271,-3.75194,1.862881,-1.58957,0,-3.66038,1.859391,-1.516116,0.962639,-3.586898,1.854597,-1.582193,0.955939,-3.655538,1.859666,-1.651752,0.935567,-3.929332,1.870761,-1.53021,0.952128,-3.927553,1.869988,-1.667581,0.915981,-3.66038,1.859391,-1.516116,-3.586898,1.854597,-1.582193,-3.655538,1.859666,-1.651752,-3.929332,1.870761,-1.53021,-3.927553,1.869988,-1.667581
4129,11.469444,0.039133,0.200425,0.072405,-0.976246,-3.751948,1.862841,-1.590698,0,-3.660352,1.859579,-1.517278,0.965186,-3.586905,1.854536,-1.583375,0.954973,-3.655579,1.859385,-1.652916,0.951478,-3.929308,1.870977,-1.531275,0.975377,-3.927599,1.869729,-1.668644,0.945503,-3.660352,1.859579,-1.517278,-3.586905,1.854536,-1.583375,-3.655579,1.859385,-1.652916,-3.929308,1.870977,-1.531275,-3.927599,1.869729,-1.668644
4130,11.472222,0.039265,0.201056,0.071867,-0.976151,-3.751877,1.862742,-1.591609,0,-3.660366,1.859617,-1.518077,0.965186,-3.586834,1.854612,-1.584082,0.954973,-3.655429,1.85935,-1.653709,0.951478,-3.929316,1.870728,-1.532405,0.975377,-3.92744,1.869403,-1.669771,0.945503,-3.660366,1.859617,-1.518077,-3.586834,1.854612,-1.584082,-3.655429,1.85935,-1.653709,-3.929316,1.870728,-1.532405,-3.92744,1.869403,-1.669771
4131,11.475,0.039634,0.199839,0.072782,-0.976318,-3.751834,1.862719,-1.59292,0,-3.660152,1.859422,-1.519609,0.982136,-3.58679,1.854259,-1.585792,0.974511,-3.655544,1.859123,-1.655253,0.967143,-3.929113,1.87107,-1.533287,0.979047,-3.927572,1.86972,-1.670657,0.92969,-3.660152,1.859422,-1.519609,-3.58679,1.854259,-1.585792,-3.655544,1.859123,-1.655253,-3.929113,1.87107,-1.533287,-3.927572,1.86972,-1.670657
4132,11.477778,0.038649,0.199939,0.072649,-0.976347,-3.751807,1.862436,-1.594113,0,-3.660146,1.859064,-1.520779,0.965244,-3.58676,1.854073,-1.586948,0.955826,-3.655495,1.85902,-1.656422,0.954208,-3.929111,1.870559,-1.534521,0.977035,-3.927526,1.869465,-1.671893,0.950745,-3.660146,1.859064,-1.520779,-3.58676,1.854073,-1.586948,-3.655495,1.85902,-1.656422,-3.929111,1.870559,-1.534521,-3.927526,1.869465,-1.671893
4133,11.480556,0.038659,0.198687,0.07308,-0.97657,-3.751929,1.862727,-1.594813,0,-3.660087,1.859246,-1.521711,0.965244,-3.586871,1.854211,-1.588065,0.955826,-3.655776,1.859246,-1.657365,0.954208,-3.929075,1.87099,-1.534775,0.977035,-3.927835,1.869943,-1.672151,0.950745,-3.660087,1.859246,-1.521711,-3.586871,1.854211,-1.588065,-3.655776,1.859246,-1.657365,-3.929075,1.87099,-1.534775,-3.927835,1.869943,-1.672151
4134,11.483333,0.038336,0.19913,0.073164,-0.976486,-3.751846,1.863161,-1.595666,0,-3.660074,1.859635,-1.522478,0.981182,-3.586795,1.854639,-1.588766,0.965243,-3.655634,1.859716,-1.658128,0.929428,-3.929049,1.871392,-1.535792,0.969341,-3.927678,1.870425,-1.673167,0.940291,-3.660074,1.859635,-1.522479,-3.586795,1.854639,-1.588766,-3.655634,1.859716,-1.658128,-3.929049,1.871392,-1.535792,-3.927678,1.870425,-1.673167
4135,11.486111,0.036765,0.199445,0.07337,-0.976467,-3.751801,1.862909,-1.596883,0,-3.660092,1.859178,-1.523627,0.981182,-3.586754,1.854405,-1.589866,0.965243,-3.655534,1.85968,-1.659271,0.929428,-3.929058,1.87091,-1.537137,0.969341,-3.927567,1.87037,-1.674513,0.940291,-3.660092,1.859178,-1.523627,-3.586754,1.854405,-1.589866,-3.655534,1.85968,-1.659271,-3.929058,1.87091,-1.537137,-3.927568,1.87037,-1.674513
4136,11.488889,0.038743,0.200592,0.072852,-0.976194,-3.751582,1.862856,-1.598352,0,-3.66002,1.859462,-1.524895,0.988505,-3.586548,1.854427,-1.590965,0.971792,-3.655188,1.859388,-1.660531,0.939456,-3.928962,1.871063,-1.538999,0.966546,-3.927193,1.869939,-1.676368,0.934711,-3.66002,1.859462,-1.524895,-3.586548,1.854427,-1.590965,-3.655188,1.859388,-1.660531,-3.928962,1.871063,-1.538999,-3.927193,1.869939,-1.676368
4137,11.491667,0.036971,0.20042,0.073066,-0.976282,-3.751651,1.863004,-1.598961,0,-3.660081,1.859374,-1.525526,0.98556,-3.586613,1.854597,-1.59162,0.977932,-3.655262,1.859787,-1.661162,0.955788,-3.929027,1.870947,-1.539562,0.971595,-3.927271,1.870315,-1.676935,0.957924,-3.660081,1.859374,-1.525526,-3.586613,1.854597,-1.59162,-3.655262,1.859787,-1.661162,-3.929027,1.870947,-1.539562,-3.927271,1.870315,-1.676935
4138,11.494444,0.036999,0.19989,0.072766,-0.976412,-3.751678,1.862603,-1.600253,0,-3.660025,1.85903,-1.52692,0.98556,-3.586628,1.854288,-1.593096,0.977932,-3.655357,1.859434,-1.662561,0.955788,-3.928993,1.870453,-1.540658,0.971595,-3.92739,1.86981,-1.678032,0.957924,-3.660025,1.85903,-1.52692,-3.586628,1.854288,-1.593096,-3.655357,1.859434,-1.662561,-3.928993,1.870453,-1.540658,-3.92739,1.86981,-1.678032
4139,11.497222,0.037563,0.199156,0.073547,-0.976482,-3.751511,1.862717,-1.601446,0,-3.659755,1.859029,-1.528246,0.962217,-3.586465,1.854111,-1.594528,0.938979,-3.655288,1.859333,-1.663895,0.914616,-3.928722,1.870925,-1.541592,0.962688,-3.927325,1.870186,-1.678968,0.959155,-3.659755,1.859029,-1.528246,-3.586465,1.854111,-1.594528,-3.655288,1.859333,-1.663895,-3.928722,1.870925,-1.541592,-3.927325,1.870186,-1.678968
4140,11.5,0.03886,0.198899,0.073322,-0.9765,-3.751453,1.862895,-1.602461,0,-3.659645,1.859387,-1.529318,0.979232,-3.586404,1.854291,-1.595639,0.953581,-3.655276,1.85934,-1.66497,0.944342,-3.928621,1.871274,-1.542503,0.969455,-3.927322,1.870181,-1.679877,0.956775,-3.659645,1.859387,-1.529318,-3.586404,1.854291,-1.595639,-3.655276,1.85934,-1.66497,-3.928621,1.871274,-1.542503,-3.927322,1.870181,-1.679877
4141,11.502778,0.040247,0.199123,0.073038,-0.97642,-3.751605,1.862935,-1.603248,0,-3.659814,1.859638,-1.530073,0.979232,-3.586556,1.854352,-1.596361,0.953581,-3.655411,1.859203,-1.665723,0.944342,-3.928787,1.871485,-1.543357,0.969455,-3.927454,1.869998,-1.680727,0.956775,-3.659814,1.859638,-1.530073,-3.586556,1.854352,-1.596361,-3.655412,1.859203,-1.665723,-3.928787,1.871485,-1.543357,-3.927454,1.869998,-1.680727
4142,11.505556,0.039116,0.198415,0.073587,-0.976569,-3.751369,1.862704,-1.604299,0,-3.65949,1.859161,-1.531246,0.962838,-3.586318,1.853996,-1.597638,0.933058,-3.655255,1.859068,-1.666902,0.955801,-3.928471,1.871218,-1.544168,0.965401,-3.927309,1.87008,-1.681543,0.957494,-3.65949,1.859161,-1.531246,-3.586318,1.853996,-1.597638,-3.655255,1.859068,-1.666902,-3.928471,1.871218,-1.544168,-3.927309,1.87008,-1.681543
4143,11.508333,0.0402,0.198878,0.073512,-0.976436,-3.751476,1.862997,-1.605017,0,-3.659657,1.859591,-1.531883,0.962838,-3.586433,1.854259,-1.598205,0.933058,-3.655314,1.859195,-1.667535,0.955801,-3.928623,1.871691,-1.545045,0.965401,-3.927353,1.870247,-1.682416,0.957494,-3.659657,1.859591,-1.531883,-3.586433,1.854259,-1.598205,-3.655314,1.859195,-1.667535,-3.928623,1.871691,-1.545045,-3.927353,1.870247,-1.682416
4144,11.511111,0.03847,0.198897,0.072986,-0.976541,-3.751249,1.862833,-1.606411,0,-3.659439,1.859354,-1.533269,0.984842,-3.586192,1.85436,-1.599592,0.975159,-3.655068,1.859396,-1.668921,0.942361,-3.928424,1.87103,-1.546449,0.972701,-3.927123,1.870024,-1.683824,0.94969,-3.659439,1.859354,-1.533269,-3.586192,1.85436,-1.599592,-3.655068,1.859396,-1.668921,-3.928424,1.87103,-1.546449,-3.927123,1.870024,-1.683824
4145,11.513889,0.038656,0.199723,0.072176,-0.976426,-3.751257,1.862948,-1.6077,0,-3.659557,1.859672,-1.534411,0.975308,-3.586199,1.854737,-1.600615,0.954692,-3.654973,1.85961,-1.670056,0.919771,-3.928539,1.870919,-1.548022,0.964854,-3.92702,1.869803,-1.685394,0.956321,-3.659557,1.859672,-1.534411,-3.586199,1.854737,-1.600615,-3.654973,1.85961,-1.670056,-3.928539,1.870919,-1.548022,-3.92702,1.869803,-1.685394
4146,11.516667,0.036624,0.198815,0.073656,-0.976579,-3.751268,1.862851,-1.608946,0,-3.659471,1.859035,-1.535805,0.975308,-3.586217,1.854256,-1.602136,0.954692,-3.65508,1.859602,-1.671455,0.919771,-3.928447,1.870917,-1.548978,0.964854,-3.927126,1.870444,-1.686356,0.956321,-3.659471,1.859035,-1.535805,-3.586217,1.854256,-1.602136,-3.65508,1.859602,-1.671455,-3.928447,1.870917,-1.548978,-3.927126,1.870444,-1.686356
4147,11.519444,0.038004,0.199042,0.07354,-0.976489,-3.751193,1.862676,-1.610079,0,-3.659416,1.859035,-1.536903,0.963711,-3.586147,1.854048,-1.603201,0.944781,-3.654989,1.859223,-1.672552,0.918679,-3.928385,1.870965,-1.550181,0.957916,-3.927028,1.87011,-1.687557,0.934679,-3.659416,1.859035,-1.536903,-3.586147,1.854048,-1.603201,-3.654989,1.859223,-1.672552,-3.928385,1.870965,-1.550181,-3.927028,1.87011,-1.687557
4148,11.522222,0.039027,0.198383,0.073799,-0.976563,-3.751028,1.86277,-1.610861,0,-3.659149,1.859172,-1.537811,0.963711,-3.58598,1.853997,-1.604206,0.944781,-3.654918,1.859113,-1.673467,0.918679,-3.928125,1.871336,-1.550721,0.957916,-3.926968,1.870233,-1.688097,0.934679,-3.659149,1.859172,-1.537811,-3.58598,1.853997,-1.604206,-3.654918,1.859113,-1.673467,-3.928125,1.871336,-1.550721,-3.926968,1.870233,-1.688097
4149,11.525,0.03844,0.19914,0.072591,-0.976523,-3.751081,1.862648,-1.61211,0,-3.659301,1.859253,-1.538926,0.959648,-3.58602,1.854308,-1.605215,0.941722,-3.654868,1.85928,-1.674576,0.914184,-3.928289,1.870712,-1.55223,0.958755,-3.926925,1.869688,-1.689604,0.94682,-3.659301,1.859253,-1.538926,-3.58602,1.854308,-1.605215,-3.654868,1.85928,-1.674576,-3.928289,1.870712,-1.55223,-3.926925,1.869688,-1.689604
4150,11.527778,0.038441,0.199335,0.073695,-0.9764,-3.751162,1.862765,-1.612929,0,-3.659427,1.859143,-1.539699,0.985816,-3.586123,1.854066,-1.605953,0.970942,-3.654925,1.859214,-1.675347,0.945945,-3.928383,1.871187,-1.553137,0.968123,-3.92695,1.870216,-1.690511,0.944509,-3.659427,1.859143,-1.539699,-3.586123,1.854066,-1.605953,-3.654925,1.859214,-1.675347,-3.928383,1.871187,-1.553137,-3.92695,1.870216,-1.690511
4151,11.530556,0.038703,0.19894,0.072251,-0.976578,-3.751252,1.862435,-1.6141,0,-3.659436,1.859135,-1.540958,0.985816,-3.586184,1.854189,-1.607279,0.970942,-3.655068,1.859081,-1.67661,0.945945,-3.928437,1.870437,-1.55414,0.968123,-3.927137,1.86933,-1.691515,0.944509,-3.659436,1.859135,-1.540958,-3.586184,1.854189,-1.607279,-3.655068,1.859081,-1.67661,-3.928437,1.870437,-1.55414,-3.927137,1.86933,-1.691515
4152,11.533333,0.038649,0.198444,0.073421,-0.976594,-3.751179,1.862705,-1.615146,0,-3.659307,1.859148,-1.542086,0.96393,-3.586125,1.854076,-1.608474,0.945802,-3.655057,1.859171,-1.677742,0.92074,-3.928292,1.871077,-1.555025,0.946788,-3.927115,1.870055,-1.692402,0.944103,-3.659307,1.859148,-1.542086,-3.586125,1.854076,-1.608474,-3.655057,1.859171,-1.677742,-3.928292,1.871077,-1.555026,-3.927115,1.870055,-1.692402
4153,11.536111,0.039129,0.199203,0.073377,-0.976424,-3.75124,1.86271,-1.616164,0,-3.659475,1.859224,-1.542965,0.976722,-3.586196,1.854076,-1.60924,0.952535,-3.655026,1.859101,-1.678614,0.942449,-3.928441,1.871158,-1.556314,0.97263,-3.927061,1.869988,-1.693687,0.964803,-3.659475,1.859224,-1.542965,-3.586196,1.854076,-1.60924,-3.655026,1.859101,-1.678614,-3.92844,1.871158,-1.556314,-3.927061,1.869988,-1.693687
4154,11.538889,0.039514,0.200535,0.072885,-0.976172,-3.751118,1.862635,-1.617429,0,-3.659542,1.859315,-1.543987,0.976722,-3.586086,1.854154,-1.610065,0.952535,-3.654739,1.859038,-1.679624,0.942449,-3.928482,1.870998,-1.558051,0.97263,-3.926744,1.869669,-1.695418,0.964803,-3.659542,1.859315,-1.543987,-3.586086,1.854154,-1.610065,-3.654739,1.859038,-1.679624,-3.928482,1.870998,-1.558051,-3.926744,1.869669,-1.695418
4155,11.541667,0.038407,0.200147,0.072649,-0.976314,-3.751076,1.862481,-1.618515,0,-3.659447,1.859086,-1.545142,0.967032,-3.58603,1.854132,-1.61128,0.939592,-3.654735,1.859103,-1.680782,0.963259,-3.928406,1.870559,-1.559001,0.96188,-3.926759,1.869524,-1.696372,0.953667,-3.659447,1.859086,-1.545142,-3.58603,1.854132,-1.61128,-3.654735,1.859103,-1.680782,-3.928406,1.870559,-1.559001,-3.926759,1.869524,-1.696372
