Format Version,1.22,Take Name,day 2 back right triangle,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-07-20 09.10.08.679 AM,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1144,3.177778,-0.003294,0.107026,-0.126924,-0.986116,2.483822,0.167726,0.859740,0.000000,2.472111,0.163175,0.869903,0.948014,2.429946,0.158766,0.724205,0.960042,2.568094,0.182212,0.867868,0.913339,2.465137,0.166748,0.976983,0.880670,2.472111,0.163175,0.869903,2.429946,0.158766,0.724205,2.568094,0.182212,0.867868,2.465137,0.166748,0.976983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,3.180556,-0.003419,0.105080,-0.123541,-0.986754,2.483730,0.167615,0.859739,0.000000,2.472030,0.163140,0.869947,0.927642,2.429249,0.159088,0.724418,0.902121,2.568130,0.181525,0.867534,0.908390,2.465510,0.166708,0.977056,0.941064,2.472030,0.163140,0.869947,2.429249,0.159088,0.724418,2.568130,0.181525,0.867534,2.465510,0.166708,0.977056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,3.183333,-0.003768,0.106282,-0.127374,-0.986137,2.483652,0.167766,0.859729,0.000000,2.471962,0.163197,0.869908,0.960317,2.429570,0.158841,0.724274,0.963923,2.567922,0.182331,0.867733,0.948929,2.465154,0.166694,0.977001,0.928374,2.471962,0.163197,0.869908,2.429570,0.158841,0.724274,2.567922,0.182331,0.867733,2.465154,0.166694,0.977001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,3.186111,-0.001764,0.105301,-0.127031,-0.986292,2.483832,0.167748,0.859775,0.000000,2.472152,0.163235,0.869990,0.960317,2.429541,0.158326,0.724437,0.963923,2.568130,0.182250,0.867596,0.948929,2.465504,0.167182,0.977077,0.928374,2.472152,0.163235,0.869990,2.429541,0.158326,0.724437,2.568130,0.182250,0.867596,2.465504,0.167182,0.977077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,3.188889,-0.000716,0.105799,-0.125688,-0.986412,2.483584,0.167985,0.859788,0.000000,2.471879,0.163522,0.869995,0.922130,2.429432,0.158495,0.724399,0.947496,2.567915,0.182255,0.867687,0.914481,2.465112,0.167666,0.977068,0.912103,2.471879,0.163522,0.869995,2.429432,0.158495,0.724399,2.567915,0.182255,0.867687,2.465112,0.167666,0.977068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,3.191667,-0.003587,0.106604,-0.126628,-0.986199,2.483765,0.167781,0.859763,0.000000,2.472062,0.163232,0.869934,0.922130,2.429760,0.158923,0.724273,0.947496,2.568053,0.182218,0.867821,0.914481,2.465188,0.166751,0.977023,0.912103,2.472062,0.163232,0.869934,2.429760,0.158923,0.724273,2.568053,0.182218,0.867821,2.465188,0.166751,0.977023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,3.194444,-0.001316,0.106814,-0.126050,-0.986256,2.483608,0.168010,0.859713,0.000000,2.471887,0.163524,0.869892,0.954050,2.429718,0.158658,0.724210,0.960313,2.567910,0.182344,0.867791,0.941284,2.464915,0.167515,0.976958,0.940403,2.471887,0.163524,0.869892,2.429718,0.158658,0.724210,2.567910,0.182344,0.867791,2.464915,0.167515,0.976958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,3.197222,-0.004099,0.106633,-0.126493,-0.986211,2.483816,0.167756,0.859808,0.000000,2.472112,0.163198,0.869976,0.915890,2.429799,0.159048,0.724313,0.896589,2.568106,0.182171,0.867875,0.963031,2.465247,0.166606,0.977068,0.832130,2.472112,0.163198,0.869976,2.429799,0.159048,0.724313,2.568106,0.182171,0.867875,2.465247,0.166606,0.977068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,3.200000,-0.004163,0.105960,-0.127387,-0.986168,2.483683,0.167779,0.859850,0.000000,2.472001,0.163202,0.870034,0.915890,2.429501,0.158943,0.724429,0.896589,2.567957,0.182347,0.867801,0.963031,2.465272,0.166624,0.977135,0.832130,2.472001,0.163202,0.870034,2.429501,0.158943,0.724429,2.567957,0.182347,0.867801,2.465272,0.166624,0.977135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,3.202778,-0.001086,0.106775,-0.125095,-0.986382,2.483737,0.168041,0.859753,0.000000,2.472008,0.163580,0.869934,0.924106,2.429823,0.158759,0.724254,0.912939,2.568069,0.182210,0.867823,0.960023,2.465050,0.167613,0.976999,0.849413,2.472008,0.163580,0.869934,2.429823,0.158759,0.724254,2.568069,0.182210,0.867823,2.465050,0.167613,0.976999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,3.205556,-0.003626,0.106374,-0.127064,-0.986167,2.483733,0.167792,0.859749,0.000000,2.472038,0.163233,0.869927,0.937902,2.429673,0.158877,0.724285,0.918866,2.568011,0.182304,0.867768,0.947322,2.465210,0.166755,0.977018,0.911034,2.472038,0.163233,0.869927,2.429673,0.158877,0.724285,2.568011,0.182304,0.867768,2.465210,0.166755,0.977018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,3.208333,-0.003312,0.104565,-0.126804,-0.986396,2.483564,0.168073,0.859732,0.000000,2.471902,0.163532,0.869955,0.937902,2.429019,0.159053,0.724468,0.918866,2.567878,0.182540,0.867437,0.947322,2.465455,0.167167,0.977066,0.911034,2.471902,0.163532,0.869955,2.429019,0.159053,0.724468,2.567878,0.182540,0.867437,2.465455,0.167167,0.977066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,3.211111,-0.000776,0.106339,-0.125016,-0.986439,2.483710,0.168023,0.859778,0.000000,2.471988,0.163572,0.869972,0.923507,2.429686,0.158659,0.724330,0.952653,2.568051,0.182179,0.867772,0.921109,2.465115,0.167682,0.977040,0.907771,2.471988,0.163572,0.869972,2.429686,0.158659,0.724330,2.568051,0.182179,0.867772,2.465115,0.167682,0.977040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,3.213889,-0.002840,0.106929,-0.126891,-0.986132,2.483755,0.167729,0.859682,0.000000,2.472044,0.163190,0.869851,0.923507,2.429867,0.158655,0.724160,0.952653,2.568029,0.182209,0.867791,0.921109,2.465078,0.166861,0.976928,0.907771,2.472044,0.163190,0.869851,2.429867,0.158655,0.724160,2.568029,0.182209,0.867791,2.465078,0.166861,0.976928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,3.216667,-0.001017,0.106335,-0.125186,-0.986418,2.483707,0.168022,0.859722,0.000000,2.471987,0.163563,0.869915,0.942853,2.429678,0.158696,0.724272,0.939350,2.568043,0.182208,0.867716,0.955786,2.465119,0.167623,0.976984,0.915830,2.471987,0.163563,0.869915,2.429678,0.158696,0.724272,2.568043,0.182208,0.867716,2.465119,0.167623,0.976984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,3.219444,-0.003490,0.106479,-0.127342,-0.986121,2.483720,0.167815,0.859723,0.000000,2.472025,0.163253,0.869899,0.920278,2.429700,0.158830,0.724247,0.905452,2.567988,0.182374,0.867759,0.943967,2.465168,0.166803,0.976987,0.858610,2.472025,0.163253,0.869899,2.429700,0.158830,0.724247,2.567988,0.182374,0.867759,2.465168,0.166803,0.976987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,3.222222,-0.000904,0.107329,-0.126054,-0.986200,2.483576,0.168079,0.859679,0.000000,2.471843,0.163600,0.869848,0.920278,2.429840,0.158637,0.724121,0.905452,2.567871,0.182412,0.867843,0.943967,2.464751,0.167665,0.976903,0.858610,2.471843,0.163600,0.869848,2.429840,0.158637,0.724121,2.567871,0.182412,0.867843,2.464751,0.167665,0.976903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,3.225000,-0.004116,0.105609,-0.128030,-0.986123,2.483650,0.167830,0.859802,0.000000,2.471981,0.163242,0.869996,0.937971,2.429390,0.158882,0.724420,0.917553,2.567912,0.182508,0.867693,0.947544,2.465319,0.166689,0.977100,0.916711,2.471981,0.163242,0.869996,2.429390,0.158882,0.724420,2.567912,0.182508,0.867693,2.465319,0.166689,0.977100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,3.227778,-0.003462,0.104501,-0.124866,-0.986649,2.483407,0.168296,0.859815,0.000000,2.471730,0.163793,0.870038,0.924679,2.428797,0.159578,0.724558,0.869518,2.567778,0.182432,0.867511,0.882504,2.465321,0.167380,0.977153,0.861713,2.471730,0.163793,0.870038,2.428797,0.159578,0.724558,2.567778,0.182432,0.867511,2.465321,0.167380,0.977153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963711,1.292946,-5.217499,,,,,,,,,,,,,,,
1163,3.230556,-0.002414,0.105064,-0.125859,-0.986466,2.483491,0.168209,0.859693,0.000000,2.471807,0.163707,0.869909,0.924679,2.429089,0.159106,0.724378,0.869518,2.567827,0.182513,0.867478,0.882504,2.465241,0.167511,0.977007,0.861713,2.471808,0.163707,0.869909,2.429089,0.159106,0.724378,2.567827,0.182513,0.867478,2.465241,0.167511,0.977007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963588,1.292879,-5.217662,,,,,,,,,,,,,,,
1164,3.233333,-0.001645,0.105738,-0.125381,-0.986457,2.483541,0.168184,0.859773,0.000000,2.471837,0.163707,0.869977,0.944342,2.429335,0.158972,0.724387,0.936919,2.567880,0.182404,0.867669,0.911231,2.465111,0.167652,0.977060,0.877973,2.471837,0.163707,0.869977,2.429335,0.158972,0.724387,2.567880,0.182404,0.867669,2.465111,0.167652,0.977060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963508,1.292603,-5.217853,,,,,,,,,,,,,,,
1165,3.236111,-0.002565,0.107029,-0.126819,-0.986131,2.483438,0.167833,0.859868,0.000000,2.471724,0.163301,0.870035,0.944342,2.429585,0.158702,0.724335,0.936919,2.567714,0.182300,0.867991,0.911231,2.464731,0.167028,0.977109,0.877973,2.471724,0.163301,0.870035,2.429585,0.158702,0.724335,2.567714,0.182300,0.867991,2.464731,0.167028,0.977109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963429,1.292363,-5.218007,-3.209668,1.267431,-5.451629,,,,,,,,,,,,
1166,3.238889,-0.002795,0.107056,-0.127221,-0.986076,2.483460,0.167760,0.859854,0.000000,2.471749,0.163214,0.870020,0.944342,2.429615,0.158634,0.724318,0.936919,2.567723,0.182296,0.867984,0.911231,2.464752,0.166895,0.977095,0.877973,2.471749,0.163214,0.870020,2.429615,0.158634,0.724318,2.567723,0.182296,0.867984,2.464752,0.166895,0.977095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963308,1.292219,-5.218199,,,,,,,,,,,,,,,
1167,3.241667,-0.003336,0.106904,-0.126838,-0.986140,2.483794,0.167724,0.859740,0.000000,2.472086,0.163175,0.869906,0.910055,2.429883,0.158783,0.724218,0.901311,2.568071,0.182196,0.867848,0.964331,2.465139,0.166741,0.976988,0.855670,2.472086,0.163175,0.869906,2.429883,0.158783,0.724218,2.568071,0.182196,0.867848,2.465139,0.166741,0.976988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963230,1.292006,-5.218270,,,,,,,,,,,,,,,
1168,3.244444,-0.000520,0.106983,-0.124771,-0.986401,2.483778,0.168010,0.859772,0.000000,2.472040,0.163569,0.869952,0.910055,2.429931,0.158635,0.724254,0.901311,2.568116,0.182124,0.867875,0.964331,2.465026,0.167714,0.977009,0.855670,2.472040,0.163569,0.869952,2.429931,0.158635,0.724254,2.568116,0.182124,0.867875,2.465026,0.167714,0.977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.963181,1.291796,-5.218393,,,,,,,,,,,,,,,
1169,3.247222,-0.003251,0.106677,-0.126977,-0.986147,2.483788,0.167729,0.859690,0.000000,2.472085,0.163180,0.869862,0.945324,2.429820,0.158740,0.724194,0.940439,2.568064,0.182225,0.867758,0.911278,2.465183,0.166771,0.976947,0.876926,2.472085,0.163180,0.869862,2.429820,0.158740,0.724194,2.568064,0.182225,0.867758,2.465183,0.166771,0.976947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.209206,1.267078,-5.452414,,,,,,,,,,,,
1170,3.250000,-0.003545,0.106546,-0.127430,-0.986102,2.483866,0.167656,0.859821,0.000000,2.472171,0.163090,0.869995,0.948795,2.429864,0.158675,0.724338,0.971967,2.568131,0.182230,0.867869,0.931838,2.465299,0.166627,0.977083,0.903310,2.472171,0.163090,0.869995,2.429864,0.158675,0.724338,2.568131,0.182230,0.867869,2.465299,0.166627,0.977083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,3.252778,-0.000804,0.106262,-0.124795,-0.986476,2.483750,0.168008,0.859773,0.000000,2.472027,0.163562,0.869968,0.948795,2.429699,0.158679,0.724332,0.971967,2.568098,0.182126,0.867753,0.931838,2.465174,0.167666,0.977037,0.903310,2.472027,0.163562,0.869968,2.429699,0.158679,0.724332,2.568098,0.182126,0.867753,2.465174,0.167666,0.977037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,3.255556,-0.002513,0.105864,-0.123746,-0.986648,2.483857,0.167457,0.859738,0.000000,2.472139,0.162996,0.869932,0.927127,2.429621,0.158696,0.724333,0.894649,2.568240,0.181400,0.867662,0.908071,2.465427,0.166738,0.977024,0.939188,2.472139,0.162996,0.869932,2.429621,0.158696,0.724333,2.568240,0.181400,0.867662,2.465427,0.166738,0.977024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.962826,1.290728,-5.219387,,,,,,,,,,,,,,,
1173,3.258333,-0.002348,0.105716,-0.126372,-0.986331,2.483793,0.167915,0.859681,0.000000,2.472101,0.163402,0.869882,0.927127,2.429581,0.158747,0.724294,0.894649,2.568104,0.182306,0.867578,0.908071,2.465387,0.167207,0.976971,0.939188,2.472101,0.163402,0.869882,2.429581,0.158747,0.724294,2.568104,0.182306,0.867578,2.465387,0.167207,0.976971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,3.261111,-0.000914,0.106099,-0.125319,-0.986427,2.483625,0.168105,0.859712,0.000000,2.471910,0.163646,0.869911,0.892507,2.429538,0.158727,0.724289,0.871430,2.567961,0.182313,0.867665,0.911482,2.465089,0.167736,0.976983,0.883514,2.471910,0.163646,0.869911,2.429538,0.158727,0.724289,2.567961,0.182313,0.867665,2.465089,0.167736,0.976983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.962659,1.290387,-5.219647,,,,,,,,,,,,,,,
1175,3.263889,-0.001023,0.106414,-0.125151,-0.986414,2.483666,0.168024,0.859709,0.000000,2.471944,0.163565,0.869899,0.914185,2.429657,0.158707,0.724250,0.846678,2.568001,0.182204,0.867717,0.876971,2.465060,0.167621,0.976968,0.850290,2.471944,0.163565,0.869899,2.429657,0.158707,0.724250,2.568001,0.182204,0.867717,2.465060,0.167621,0.976968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,3.266667,-0.004015,0.105431,-0.127458,-0.986216,2.483612,0.167838,0.859767,0.000000,2.471941,0.163264,0.869965,0.914185,2.429294,0.158936,0.724405,0.846678,2.567893,0.182418,0.867626,0.876971,2.465320,0.166732,0.977071,0.850290,2.471941,0.163264,0.869965,2.429294,0.158936,0.724405,2.567893,0.182418,0.867626,2.465320,0.166732,0.977071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,3.269444,-0.001112,0.106433,-0.125632,-0.986351,2.483698,0.168023,0.859706,0.000000,2.471980,0.163551,0.869896,0.925381,2.429703,0.158663,0.724246,0.911052,2.568019,0.182284,0.867718,0.951486,2.465089,0.167593,0.976965,0.848449,2.471980,0.163551,0.869896,2.429703,0.158663,0.724246,2.568019,0.182284,0.867718,2.465089,0.167593,0.976965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,3.272222,-0.001305,0.106652,-0.125633,-0.986327,2.483631,0.168021,0.859707,0.000000,2.471910,0.163544,0.869890,0.925381,2.429689,0.158717,0.724221,0.911052,2.567949,0.182283,0.867757,0.951486,2.464977,0.167539,0.976958,0.848449,2.471910,0.163544,0.869890,2.429689,0.158717,0.724221,2.567949,0.182283,0.867757,2.464977,0.167539,0.976958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,3.275000,-0.003734,0.106938,-0.127026,-0.986111,2.483734,0.167735,0.859688,0.000000,2.472028,0.163173,0.869850,0.935564,2.429823,0.158872,0.724160,0.966437,2.568004,0.182240,0.867804,0.929236,2.465082,0.166655,0.976936,0.901012,2.472028,0.163173,0.869850,2.429823,0.158872,0.724160,2.568004,0.182240,0.867804,2.465082,0.166655,0.976936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,3.277778,-0.001981,0.104574,-0.126748,-0.986405,2.483473,0.168066,0.859833,0.000000,2.471806,0.163556,0.870064,0.927578,2.428973,0.158714,0.724574,0.910538,2.567791,0.182520,0.867530,0.954410,2.465322,0.167474,0.977163,0.850603,2.471806,0.163556,0.870064,2.428973,0.158714,0.724574,2.567791,0.182520,0.867530,2.465322,0.167474,0.977163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,3.280556,-0.001086,0.106536,-0.125479,-0.986359,2.483639,0.168103,0.859707,0.000000,2.471918,0.163635,0.869894,0.927578,2.429669,0.158761,0.724235,0.910538,2.567963,0.182338,0.867736,0.954410,2.465006,0.167678,0.976962,0.850603,2.471918,0.163635,0.869894,2.429669,0.158761,0.724235,2.567963,0.182338,0.867736,2.465006,0.167678,0.976962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.207987,1.265123,-5.455669,,,,,,,,,,,,
1182,3.283333,-0.003326,0.106417,-0.127085,-0.986161,2.483714,0.167739,0.859759,0.000000,2.472018,0.163186,0.869937,0.952608,2.429677,0.158746,0.724291,0.956942,2.567991,0.182254,0.867783,0.951117,2.465172,0.166771,0.977025,0.923854,2.472018,0.163186,0.869937,2.429677,0.158746,0.724291,2.567991,0.182254,0.867783,2.465172,0.166771,0.977025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.207782,1.265131,-5.455920,,,,,,,,,,,,
1183,3.286111,-0.003493,0.106832,-0.126577,-0.986181,2.483848,0.167747,0.859763,0.000000,2.472139,0.163200,0.869929,0.956534,2.429906,0.158880,0.724248,0.961447,2.568133,0.182175,0.867859,0.940772,2.465214,0.166733,0.977014,0.938235,2.472139,0.163200,0.869929,2.429906,0.158880,0.724248,2.568133,0.182175,0.867859,2.465214,0.166733,0.977014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,3.288889,-0.000540,0.106787,-0.124615,-0.986442,2.483769,0.168022,0.859782,0.000000,2.472034,0.163584,0.869966,0.956534,2.429865,0.158667,0.724285,0.961447,2.568115,0.182109,0.867851,0.940772,2.465064,0.167729,0.977026,0.938235,2.472034,0.163584,0.869966,2.429865,0.158667,0.724285,2.568115,0.182109,0.867851,2.465064,0.167729,0.977026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,3.291667,-0.001469,0.106202,-0.124583,-0.986508,2.483636,0.168140,0.859769,0.000000,2.471916,0.163683,0.869962,0.944906,2.429544,0.159007,0.724332,0.937968,2.567991,0.182223,0.867743,0.912133,2.465095,0.167645,0.977038,0.878975,2.471916,0.163683,0.869962,2.429544,0.159007,0.724332,2.567991,0.182223,0.867743,2.465095,0.167645,0.977038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,3.294444,-0.003321,0.106923,-0.126916,-0.986128,2.483791,0.167801,0.859665,0.000000,2.472083,0.163250,0.869831,0.944906,2.429887,0.158846,0.724142,0.937968,2.568065,0.182286,0.867776,0.912133,2.465131,0.166820,0.976913,0.878975,2.472083,0.163250,0.869831,2.429887,0.158846,0.724142,2.568065,0.182286,0.867776,2.465131,0.166820,0.976913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,3.297222,-0.004015,0.105919,-0.127597,-0.986146,2.483617,0.167811,0.859708,0.000000,2.471937,0.163233,0.869895,0.956989,2.429433,0.158907,0.724292,0.962416,2.567886,0.182414,0.867652,0.942470,2.465210,0.166689,0.976995,0.941881,2.471937,0.163233,0.869895,2.429433,0.158907,0.724292,2.567886,0.182414,0.867652,2.465210,0.166689,0.976995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,3.300000,-0.002806,0.105903,-0.124614,-0.986534,2.483624,0.168244,0.859790,0.000000,2.471914,0.163757,0.869982,0.945485,2.429408,0.159440,0.724380,0.940119,2.567981,0.182336,0.867722,0.915223,2.465191,0.167444,0.977075,0.878009,2.471914,0.163757,0.869982,2.429408,0.159440,0.724380,2.567981,0.182336,0.867722,2.465191,0.167444,0.977075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,3.302778,-0.000200,0.106862,-0.124750,-0.986417,2.483872,0.168022,0.859724,0.000000,2.472135,0.163588,0.869908,0.945485,2.430002,0.158564,0.724221,0.940119,2.568212,0.182131,0.867803,0.915223,2.465138,0.167804,0.976964,0.878009,2.472135,0.163588,0.869908,2.430002,0.158564,0.724221,2.568212,0.182131,0.867803,2.465138,0.167804,0.976964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,3.305556,-0.003481,0.106873,-0.127027,-0.986119,2.483785,0.167780,0.859731,0.000000,2.472079,0.163224,0.869897,0.921112,2.429864,0.158849,0.724212,0.909312,2.568056,0.182285,0.867835,0.946744,2.465141,0.166762,0.976981,0.857777,2.472079,0.163224,0.869897,2.429864,0.158849,0.724212,2.568056,0.182285,0.867835,2.465141,0.166762,0.976981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,3.308333,-0.000299,0.106889,-0.124611,-0.986431,2.483770,0.168024,0.859699,0.000000,2.472031,0.163591,0.869882,0.945243,2.429901,0.158611,0.724192,0.956317,2.568114,0.182110,0.867784,0.917334,2.465033,0.167784,0.976938,0.883512,2.472031,0.163591,0.869882,2.429901,0.158611,0.724192,2.568114,0.182110,0.867784,2.465033,0.167784,0.976938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,3.311111,-0.000506,0.106790,-0.125114,-0.986378,2.483715,0.168049,0.859688,0.000000,2.471983,0.163601,0.869873,0.945243,2.429824,0.158616,0.724191,0.956317,2.568046,0.182221,0.867757,0.917334,2.465006,0.167757,0.976932,0.883512,2.471983,0.163601,0.869873,2.429824,0.158616,0.724191,2.568046,0.182221,0.867757,2.465006,0.167757,0.976932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,3.313889,-0.001070,0.106036,-0.126522,-0.986280,2.483583,0.167900,0.859735,0.000000,2.471881,0.163411,0.869935,0.903683,2.429503,0.158394,0.724319,0.890037,2.567886,0.182313,0.867677,0.968011,2.465064,0.167480,0.977008,0.815226,2.471881,0.163411,0.869935,2.429503,0.158394,0.724319,2.567886,0.182313,0.867677,2.465064,0.167480,0.977008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,3.316667,-0.001287,0.106411,-0.125348,-0.986389,2.483690,0.168053,0.859699,0.000000,2.471971,0.163583,0.869888,0.903683,2.429677,0.158776,0.724240,0.890037,2.568019,0.182267,0.867708,0.968011,2.465092,0.167586,0.976960,0.815226,2.471971,0.163583,0.869888,2.429677,0.158776,0.724240,2.568019,0.182267,0.867708,2.465092,0.167586,0.976960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
